영업일자,상품분류,상품명,판매수량
2021-10-20,식료,바닐라라떼(HOT),6
2021-10-20,식료,바닐라라떼(ICE),4
2021-10-20,식료,카페모카(HOT),3
2021-10-20,식료,초코라떼(HOT),4
2021-10-20,식료,초코라떼(ICE),1
2021-10-20,식료,흑당라떼(HOT),2
2021-10-20,식료,흑당라떼(ICE),1
2021-10-20,식료,아이스티,2
2021-10-20,식료,자두주스(ICE),1
2021-10-20,식료,스위티자몽(HOT),1
2021-10-20,식료,스위티자몽(ICE),2
2021-10-20,식료,청포도주스(ICE),3
2021-10-20,식료,아메리카노(HOT),31
2021-10-20,식료,아메리카노(ICE),31
2021-10-21,식료,카페라떼(HOT),4
2021-10-21,식료,카페라떼(ICE),1
2021-10-21,식료,바닐라라떼(HOT),9
2021-10-21,식료,바닐라라떼(ICE),5
2021-10-21,식료,카페모카(HOT),2
2021-10-21,식료,카페모카(ICE),3
2021-10-21,식료,초코라떼(HOT),2
2021-10-21,식료,초코라떼(ICE),1
2021-10-21,식료,그린티라떼(HOT) ,1
2021-10-21,식료,그린티라떼(ICE) ,1
2021-10-21,식료,흑당라떼(HOT),4
2021-10-21,식료,흑당라떼(ICE),2
2021-10-21,식료,아이스티,3
2021-10-21,식료,자두주스(ICE),1
2021-10-21,식료,스위티자몽(HOT),5
2021-10-21,식료,스위티자몽(ICE),5
2021-10-21,식료,청포도주스(ICE),5
2021-10-21,식료,아메리카노(HOT),28
2021-10-21,식료,아메리카노(ICE),36
2021-10-22,식료,카페라떼(HOT),3
2021-10-22,식료,카페라떼(ICE),2
2021-10-22,식료,카푸치노(HOT),1
2021-10-22,식료,바닐라라떼(HOT),7
2021-10-22,식료,바닐라라떼(ICE),7
2021-10-22,식료,카페모카(HOT),4
2021-10-22,식료,카페모카(ICE),1
2021-10-22,식료,초코라떼(HOT),7
2021-10-22,식료,초코라떼(ICE),4
2021-10-22,식료,그린티라떼(HOT) ,2
2021-10-22,식료,흑당라떼(HOT),2
2021-10-22,식료,흑당라떼(ICE),2
2021-10-22,식료,아이스티,9
2021-10-22,식료,자두주스(ICE),1
2021-10-22,식료,스위티자몽(HOT),6
2021-10-22,식료,스위티자몽(ICE),2
2021-10-22,식료,청포도주스(ICE),7
2021-10-22,식료,아메리카노(HOT),31
2021-10-22,식료,아메리카노(ICE),33
2021-10-23,식료,카페라떼(HOT),9
2021-10-23,식료,카페라떼(ICE),9
2021-10-23,식료,카푸치노(HOT),4
2021-10-23,식료,바닐라라떼(HOT),12
2021-10-23,식료,바닐라라떼(ICE),5
2021-10-23,식료,카페모카(HOT),4
2021-10-23,식료,카페모카(ICE),2
2021-10-23,식료,초코라떼(HOT),6
2021-10-23,식료,초코라떼(ICE),1
2021-10-23,식료,그린티라떼(HOT) ,2
2021-10-23,식료,그린티라떼(ICE) ,1
2021-10-23,식료,흑당라떼(HOT),2
2021-10-23,식료,흑당라떼(ICE),3
2021-10-23,식료,아이스티,3
2021-10-23,식료,자두주스(ICE),2
2021-10-23,식료,스위티자몽(HOT),2
2021-10-23,식료,스위티자몽(ICE),8
2021-10-23,식료,청포도주스(ICE),6
2021-10-23,식료,아메리카노(HOT),46
2021-10-23,식료,아메리카노(ICE),38
2021-10-24,식료,카페라떼(HOT),11
2021-10-24,식료,카페라떼(ICE),12
2021-10-24,식료,바닐라라떼(HOT),8
2021-10-24,식료,바닐라라떼(ICE),2
2021-10-24,식료,카페모카(HOT),1
2021-10-24,식료,카페모카(ICE),2
2021-10-24,식료,초코라떼(HOT),9
2021-10-24,식료,초코라떼(ICE),11
2021-10-24,식료,그린티라떼(HOT) ,2
2021-10-24,식료,그린티라떼(ICE) ,1
2021-10-24,식료,흑당라떼(HOT),1
2021-10-24,식료,흑당라떼(ICE),3
2021-10-24,식료,아이스티,5
2021-10-24,식료,자두주스(ICE),3
2021-10-24,식료,스위티자몽(HOT),5
2021-10-24,식료,스위티자몽(ICE),7
2021-10-24,식료,청포도주스(ICE),16
2021-10-24,식료,아메리카노(HOT),57
2021-10-24,식료,아메리카노(ICE),44
2021-10-25,식료,카페라떼(HOT),6
2021-10-25,식료,카페라떼(ICE),4
2021-10-25,식료,카푸치노(HOT),3
2021-10-25,식료,바닐라라떼(HOT),8
2021-10-25,식료,바닐라라떼(ICE),2
2021-10-25,식료,카페모카(HOT),4
2021-10-25,식료,카페모카(ICE),2
2021-10-25,식료,초코라떼(HOT),3
2021-10-25,식료,초코라떼(ICE),5
2021-10-25,식료,흑당라떼(ICE),2
2021-10-25,식료,자두주스(ICE),1
2021-10-25,식료,스위티자몽(HOT),2
2021-10-25,식료,스위티자몽(ICE),2
2021-10-25,식료,청포도주스(ICE),5
2021-10-25,식료,아메리카노(HOT),30
2021-10-25,식료,아메리카노(ICE),30
2021-10-26,식료,카페라떼(HOT),8
2021-10-26,식료,카페라떼(ICE),7
2021-10-26,식료,카푸치노(HOT),3
2021-10-26,식료,바닐라라떼(HOT),6
2021-10-26,식료,바닐라라떼(ICE),2
2021-10-26,식료,카페모카(HOT),2
2021-10-26,식료,카페모카(ICE),3
2021-10-26,식료,초코라떼(HOT),7
2021-10-26,식료,초코라떼(ICE),1
2021-10-26,식료,그린티라떼(HOT) ,1
2021-10-26,식료,그린티라떼(ICE) ,1
2021-10-26,식료,아이스티,3
2021-10-26,식료,자두주스(ICE),1
2021-10-26,식료,스위티자몽(ICE),4
2021-10-26,식료,청포도주스(ICE),5
2021-10-26,식료,아메리카노(HOT),40
2021-10-26,식료,아메리카노(ICE),29
2021-10-27,식료,카페라떼(HOT),2
2021-10-27,식료,카페라떼(ICE),6
2021-10-27,식료,카푸치노(HOT),2
2021-10-27,식료,바닐라라떼(HOT),5
2021-10-27,식료,바닐라라떼(ICE),3
2021-10-27,식료,카페모카(HOT),2
2021-10-27,식료,카페모카(ICE),2
2021-10-27,식료,초코라떼(HOT),7
2021-10-27,식료,초코라떼(ICE),4
2021-10-27,식료,그린티라떼(HOT) ,3
2021-10-27,식료,그린티라떼(ICE) ,4
2021-10-27,식료,흑당라떼(HOT),3
2021-10-27,식료,흑당라떼(ICE),1
2021-10-27,식료,아이스티,1
2021-10-27,식료,자두주스(ICE),1
2021-10-27,식료,스위티자몽(HOT),4
2021-10-27,식료,스위티자몽(ICE),7
2021-10-27,식료,청포도주스(ICE),10
2021-10-27,식료,아메리카노(HOT),69
2021-10-27,식료,아메리카노(ICE),51
2021-10-28,식료,카페라떼(HOT),13
2021-10-28,식료,카페라떼(ICE),8
2021-10-28,식료,카푸치노(HOT),1
2021-10-28,식료,바닐라라떼(HOT),8
2021-10-28,식료,바닐라라떼(ICE),5
2021-10-28,식료,카페모카(HOT),4
2021-10-28,식료,카페모카(ICE),3
2021-10-28,식료,초코라떼(HOT),5
2021-10-28,식료,초코라떼(ICE),2
2021-10-28,식료,흑당라떼(ICE),2
2021-10-28,식료,아이스티,4
2021-10-28,식료,자두주스(ICE),1
2021-10-28,식료,스위티자몽(HOT),3
2021-10-28,식료,스위티자몽(ICE),5
2021-10-28,식료,청포도주스(ICE),5
2021-10-28,식료,아메리카노(HOT),107
2021-10-28,식료,아메리카노(ICE),41
2021-10-29,식료,카페라떼(HOT),2
2021-10-29,식료,카페라떼(ICE),3
2021-10-29,식료,카푸치노(HOT),7
2021-10-29,식료,바닐라라떼(HOT),5
2021-10-29,식료,바닐라라떼(ICE),3
2021-10-29,식료,카페모카(HOT),2
2021-10-29,식료,초코라떼(HOT),2
2021-10-29,식료,초코라떼(ICE),5
2021-10-29,식료,그린티라떼(HOT) ,2
2021-10-29,식료,흑당라떼(HOT),5
2021-10-29,식료,흑당라떼(ICE),1
2021-10-29,식료,아이스티,4
2021-10-29,식료,자두주스(ICE),4
2021-10-29,식료,스위티자몽(HOT),3
2021-10-29,식료,스위티자몽(ICE),1
2021-10-29,식료,청포도주스(ICE),5
2021-10-29,식료,아메리카노(HOT),38
2021-10-29,식료,아메리카노(ICE),36
2021-10-30,식료,카페라떼(HOT),7
2021-10-30,식료,카페라떼(ICE),6
2021-10-30,식료,카푸치노(HOT),3
2021-10-30,식료,바닐라라떼(HOT),4
2021-10-30,식료,바닐라라떼(ICE),6
2021-10-30,식료,카페모카(HOT),5
2021-10-30,식료,카페모카(ICE),2
2021-10-30,식료,초코라떼(HOT),9
2021-10-30,식료,초코라떼(ICE),3
2021-10-30,식료,그린티라떼(HOT) ,1
2021-10-30,식료,그린티라떼(ICE) ,1
2021-10-30,식료,흑당라떼(HOT),2
2021-10-30,식료,흑당라떼(ICE),2
2021-10-30,식료,아이스티,3
2021-10-30,식료,자두주스(ICE),1
2021-10-30,식료,스위티자몽(HOT),1
2021-10-30,식료,스위티자몽(ICE),1
2021-10-30,식료,청포도주스(ICE),11
2021-10-30,식료,아메리카노(HOT),42
2021-10-30,식료,아메리카노(ICE),51
2021-10-31,식료,카페라떼(HOT),13
2021-10-31,식료,카페라떼(ICE),7
2021-10-31,식료,카푸치노(HOT),2
2021-10-31,식료,바닐라라떼(HOT),3
2021-10-31,식료,바닐라라떼(ICE),2
2021-10-31,식료,카페모카(HOT),1
2021-10-31,식료,카페모카(ICE),2
2021-10-31,식료,초코라떼(HOT),9
2021-10-31,식료,초코라떼(ICE),7
2021-10-31,식료,그린티라떼(HOT) ,3
2021-10-31,식료,그린티라떼(ICE) ,1
2021-10-31,식료,흑당라떼(HOT),3
2021-10-31,식료,아이스티,3
2021-10-31,식료,자두주스(ICE),2
2021-10-31,식료,스위티자몽(HOT),1
2021-10-31,식료,스위티자몽(ICE),2
2021-10-31,식료,청포도주스(ICE),16
2021-10-31,식료,아메리카노(HOT),29
2021-10-31,식료,아메리카노(ICE),56
2021-11-01,식료,카페라떼(HOT),15
2021-11-01,식료,카페라떼(ICE),6
2021-11-01,식료,카푸치노(HOT),2
2021-11-01,식료,바닐라라떼(HOT),6
2021-11-01,식료,바닐라라떼(ICE),2
2021-11-01,식료,카페모카(HOT),4
2021-11-01,식료,초코라떼(HOT),4
2021-11-01,식료,초코라떼(ICE),6
2021-11-01,식료,그린티라떼(HOT) ,2
2021-11-01,식료,흑당라떼(HOT),3
2021-11-01,식료,흑당라떼(ICE),1
2021-11-01,식료,아이스티,2
2021-11-01,식료,스위티자몽(HOT),4
2021-11-01,식료,스위티자몽(ICE),1
2021-11-01,식료,청포도주스(ICE),5
2021-11-01,식료,아메리카노(HOT),25
2021-11-01,식료,아메리카노(ICE),32
2021-11-02,식료,카페라떼(HOT),10
2021-11-02,식료,카페라떼(ICE),3
2021-11-02,식료,카푸치노(HOT),7
2021-11-02,식료,바닐라라떼(HOT),8
2021-11-02,식료,바닐라라떼(ICE),5
2021-11-02,식료,카페모카(HOT),5
2021-11-02,식료,초코라떼(HOT),6
2021-11-02,식료,초코라떼(ICE),3
2021-11-02,식료,그린티라떼(HOT) ,2
2021-11-02,식료,그린티라떼(ICE) ,2
2021-11-02,식료,흑당라떼(HOT),1
2021-11-02,식료,아이스티,1
2021-11-02,식료,자두주스(ICE),1
2021-11-02,식료,스위티자몽(HOT),1
2021-11-02,식료,청포도주스(ICE),7
2021-11-02,식료,아메리카노(HOT),38
2021-11-02,식료,아메리카노(ICE),35
2021-11-03,식료,카페라떼(HOT),11
2021-11-03,식료,카페라떼(ICE),3
2021-11-03,식료,카푸치노(HOT),5
2021-11-03,식료,바닐라라떼(HOT),9
2021-11-03,식료,바닐라라떼(ICE),7
2021-11-03,식료,카페모카(HOT),3
2021-11-03,식료,초코라떼(HOT),4
2021-11-03,식료,그린티라떼(HOT) ,1
2021-11-03,식료,흑당라떼(HOT),2
2021-11-03,식료,흑당라떼(ICE),1
2021-11-03,식료,자두주스(ICE),2
2021-11-03,식료,스위티자몽(HOT),2
2021-11-03,식료,스위티자몽(ICE),3
2021-11-03,식료,청포도주스(ICE),5
2021-11-03,식료,아메리카노(HOT),33
2021-11-03,식료,아메리카노(ICE),26
2021-11-04,식료,카페라떼(HOT),10
2021-11-04,식료,카페라떼(ICE),1
2021-11-04,식료,카푸치노(HOT),4
2021-11-04,식료,바닐라라떼(HOT),1
2021-11-04,식료,바닐라라떼(ICE),3
2021-11-04,식료,카페모카(HOT),5
2021-11-04,식료,초코라떼(HOT),4
2021-11-04,식료,초코라떼(ICE),3
2021-11-04,식료,그린티라떼(HOT) ,1
2021-11-04,식료,그린티라떼(ICE) ,3
2021-11-04,식료,흑당라떼(HOT),1
2021-11-04,식료,흑당라떼(ICE),3
2021-11-04,식료,스위티자몽(HOT),2
2021-11-04,식료,스위티자몽(ICE),2
2021-11-04,식료,청포도주스(ICE),2
2021-11-04,식료,아메리카노(HOT),28
2021-11-04,식료,아메리카노(ICE),27
2021-11-05,식료,카페라떼(HOT),6
2021-11-05,식료,카페라떼(ICE),1
2021-11-05,식료,바닐라라떼(HOT),9
2021-11-05,식료,바닐라라떼(ICE),7
2021-11-05,식료,카페모카(HOT),1
2021-11-05,식료,초코라떼(HOT),5
2021-11-05,식료,그린티라떼(HOT) ,2
2021-11-05,식료,흑당라떼(ICE),2
2021-11-05,식료,아이스티,1
2021-11-05,식료,자두주스(ICE),6
2021-11-05,식료,스위티자몽(ICE),3
2021-11-05,식료,청포도주스(ICE),6
2021-11-05,식료,아메리카노(HOT),39
2021-11-05,식료,아메리카노(ICE),24
2021-11-06,식료,카페라떼(HOT),11
2021-11-06,식료,카페라떼(ICE),3
2021-11-06,식료,바닐라라떼(HOT),11
2021-11-06,식료,바닐라라떼(ICE),10
2021-11-06,식료,초코라떼(HOT),9
2021-11-06,식료,초코라떼(ICE),7
2021-11-06,식료,그린티라떼(ICE) ,1
2021-11-06,식료,흑당라떼(HOT),8
2021-11-06,식료,흑당라떼(ICE),1
2021-11-06,식료,아이스티,5
2021-11-06,식료,자두주스(ICE),7
2021-11-06,식료,스위티자몽(HOT),3
2021-11-06,식료,스위티자몽(ICE),6
2021-11-06,식료,청포도주스(ICE),12
2021-11-06,식료,아메리카노(HOT),59
2021-11-06,식료,아메리카노(ICE),62
2021-11-07,식료,카페라떼(HOT),15
2021-11-07,식료,카페라떼(ICE),7
2021-11-07,식료,카푸치노(HOT),5
2021-11-07,식료,바닐라라떼(HOT),7
2021-11-07,식료,바닐라라떼(ICE),6
2021-11-07,식료,카페모카(HOT),2
2021-11-07,식료,카페모카(ICE),1
2021-11-07,식료,초코라떼(HOT),9
2021-11-07,식료,초코라떼(ICE),5
2021-11-07,식료,그린티라떼(ICE) ,1
2021-11-07,식료,흑당라떼(HOT),5
2021-11-07,식료,흑당라떼(ICE),2
2021-11-07,식료,아이스티,2
2021-11-07,식료,자두주스(ICE),8
2021-11-07,식료,스위티자몽(HOT),3
2021-11-07,식료,스위티자몽(ICE),1
2021-11-07,식료,청포도주스(ICE),12
2021-11-07,식료,아메리카노(HOT),60
2021-11-07,식료,아메리카노(ICE),55
2021-11-08,식료,카페라떼(HOT),7
2021-11-08,식료,카푸치노(HOT),1
2021-11-08,식료,바닐라라떼(HOT),6
2021-11-08,식료,바닐라라떼(ICE),6
2021-11-08,식료,카페모카(HOT),3
2021-11-08,식료,카페모카(ICE),2
2021-11-08,식료,초코라떼(HOT),4
2021-11-08,식료,초코라떼(ICE),2
2021-11-08,식료,흑당라떼(HOT),3
2021-11-08,식료,흑당라떼(ICE),2
2021-11-08,식료,아이스티,3
2021-11-08,식료,자두주스(ICE),4
2021-11-08,식료,스위티자몽(ICE),3
2021-11-08,식료,청포도주스(ICE),7
2021-11-08,식료,아메리카노(HOT),30
2021-11-08,식료,아메리카노(ICE),28
2021-11-09,식료,카페라떼(HOT),8
2021-11-09,식료,카페라떼(ICE),3
2021-11-09,식료,카푸치노(HOT),1
2021-11-09,식료,바닐라라떼(HOT),6
2021-11-09,식료,바닐라라떼(ICE),4
2021-11-09,식료,카페모카(ICE),1
2021-11-09,식료,초코라떼(HOT),11
2021-11-09,식료,초코라떼(ICE),4
2021-11-09,식료,그린티라떼(HOT) ,2
2021-11-09,식료,그린티라떼(ICE) ,2
2021-11-09,식료,흑당라떼(HOT),1
2021-11-09,식료,흑당라떼(ICE),1
2021-11-09,식료,아이스티,2
2021-11-09,식료,스위티자몽(HOT),3
2021-11-09,식료,스위티자몽(ICE),4
2021-11-09,식료,청포도주스(ICE),3
2021-11-09,식료,아메리카노(HOT),39
2021-11-09,식료,아메리카노(ICE),25
2021-11-10,식료,카페라떼(HOT),7
2021-11-10,식료,카페라떼(ICE),2
2021-11-10,식료,카푸치노(HOT),5
2021-11-10,식료,바닐라라떼(HOT),5
2021-11-10,식료,바닐라라떼(ICE),5
2021-11-10,식료,카페모카(HOT),2
2021-11-10,식료,카페모카(ICE),1
2021-11-10,식료,초코라떼(HOT),4
2021-11-10,식료,초코라떼(ICE),2
2021-11-10,식료,그린티라떼(HOT) ,2
2021-11-10,식료,그린티라떼(ICE) ,3
2021-11-10,식료,흑당라떼(HOT),2
2021-11-10,식료,흑당라떼(ICE),1
2021-11-10,식료,자두주스(ICE),1
2021-11-10,식료,스위티자몽(HOT),1
2021-11-10,식료,스위티자몽(ICE),2
2021-11-10,식료,아메리카노(HOT),41
2021-11-10,식료,아메리카노(ICE),19
2021-11-11,식료,카페라떼(HOT),4
2021-11-11,식료,카페라떼(ICE),2
2021-11-11,식료,카푸치노(HOT),6
2021-11-11,식료,바닐라라떼(HOT),6
2021-11-11,식료,바닐라라떼(ICE),3
2021-11-11,식료,카페모카(HOT),7
2021-11-11,식료,카페모카(ICE),1
2021-11-11,식료,초코라떼(HOT),10
2021-11-11,식료,그린티라떼(HOT) ,1
2021-11-11,식료,그린티라떼(ICE) ,1
2021-11-11,식료,흑당라떼(HOT),2
2021-11-11,식료,자두주스(ICE),1
2021-11-11,식료,스위티자몽(HOT),3
2021-11-11,식료,청포도주스(ICE),7
2021-11-11,식료,아메리카노(HOT),35
2021-11-11,식료,아메리카노(ICE),35
2021-11-12,식료,카페라떼(HOT),6
2021-11-12,식료,카페라떼(ICE),3
2021-11-12,식료,카푸치노(HOT),2
2021-11-12,식료,바닐라라떼(HOT),8
2021-11-12,식료,바닐라라떼(ICE),3
2021-11-12,식료,카페모카(HOT),4
2021-11-12,식료,초코라떼(HOT),6
2021-11-12,식료,초코라떼(ICE),2
2021-11-12,식료,그린티라떼(HOT) ,2
2021-11-12,식료,그린티라떼(ICE) ,3
2021-11-12,식료,흑당라떼(HOT),3
2021-11-12,식료,흑당라떼(ICE),2
2021-11-12,식료,아이스티,5
2021-11-12,식료,자두주스(ICE),3
2021-11-12,식료,스위티자몽(ICE),1
2021-11-12,식료,청포도주스(ICE),9
2021-11-12,식료,아메리카노(HOT),35
2021-11-12,식료,아메리카노(ICE),31
2021-11-13,식료,카페라떼(HOT),7
2021-11-13,식료,카페라떼(ICE),2
2021-11-13,식료,카푸치노(HOT),2
2021-11-13,식료,바닐라라떼(HOT),7
2021-11-13,식료,바닐라라떼(ICE),3
2021-11-13,식료,카페모카(HOT),3
2021-11-13,식료,카페모카(ICE),1
2021-11-13,식료,초코라떼(HOT),5
2021-11-13,식료,초코라떼(ICE),6
2021-11-13,식료,그린티라떼(HOT) ,1
2021-11-13,식료,아이스티,2
2021-11-13,식료,자두주스(ICE),3
2021-11-13,식료,스위티자몽(HOT),2
2021-11-13,식료,스위티자몽(ICE),1
2021-11-13,식료,청포도주스(ICE),3
2021-11-13,식료,아메리카노(HOT),48
2021-11-13,식료,아메리카노(ICE),31
2021-11-14,식료,카페라떼(HOT),15
2021-11-14,식료,카페라떼(ICE),7
2021-11-14,식료,카푸치노(HOT),2
2021-11-14,식료,바닐라라떼(HOT),15
2021-11-14,식료,바닐라라떼(ICE),8
2021-11-14,식료,카페모카(HOT),3
2021-11-14,식료,초코라떼(HOT),7
2021-11-14,식료,초코라떼(ICE),5
2021-11-14,식료,그린티라떼(HOT) ,3
2021-11-14,식료,흑당라떼(HOT),3
2021-11-14,식료,흑당라떼(ICE),4
2021-11-14,식료,자두주스(ICE),5
2021-11-14,식료,스위티자몽(HOT),2
2021-11-14,식료,스위티자몽(ICE),3
2021-11-14,식료,청포도주스(ICE),6
2021-11-14,식료,아메리카노(HOT),62
2021-11-14,식료,아메리카노(ICE),47
2021-11-15,식료,카페라떼(HOT),7
2021-11-15,식료,카페라떼(ICE),1
2021-11-15,식료,바닐라라떼(HOT),4
2021-11-15,식료,바닐라라떼(ICE),1
2021-11-15,식료,카페모카(HOT),1
2021-11-15,식료,초코라떼(HOT),1
2021-11-15,식료,초코라떼(ICE),1
2021-11-15,식료,그린티라떼(ICE) ,3
2021-11-15,식료,흑당라떼(ICE),1
2021-11-15,식료,자두주스(ICE),1
2021-11-15,식료,스위티자몽(ICE),2
2021-11-15,식료,청포도주스(ICE),4
2021-11-15,식료,아메리카노(HOT),33
2021-11-15,식료,아메리카노(ICE),31
2021-11-16,식료,카페라떼(HOT),2
2021-11-16,식료,바닐라라떼(HOT),6
2021-11-16,식료,바닐라라떼(ICE),6
2021-11-16,식료,카페모카(HOT),3
2021-11-16,식료,카페모카(ICE),1
2021-11-16,식료,초코라떼(HOT),3
2021-11-16,식료,초코라떼(ICE),2
2021-11-16,식료,그린티라떼(ICE) ,1
2021-11-16,식료,아이스티,2
2021-11-16,식료,자두주스(ICE),1
2021-11-16,식료,스위티자몽(ICE),1
2021-11-16,식료,청포도주스(ICE),2
2021-11-16,식료,아메리카노(HOT),37
2021-11-16,식료,아메리카노(ICE),23
2021-11-17,식료,카페라떼(HOT),1
2021-11-17,식료,카페라떼(ICE),4
2021-11-17,식료,바닐라라떼(HOT),4
2021-11-17,식료,바닐라라떼(ICE),1
2021-11-17,식료,카페모카(ICE),1
2021-11-17,식료,초코라떼(HOT),5
2021-11-17,식료,초코라떼(ICE),1
2021-11-17,식료,흑당라떼(HOT),1
2021-11-17,식료,흑당라떼(ICE),2
2021-11-17,식료,아이스티,2
2021-11-17,식료,스위티자몽(HOT),1
2021-11-17,식료,스위티자몽(ICE),2
2021-11-17,식료,청포도주스(ICE),7
2021-11-17,식료,아메리카노(HOT),43
2021-11-17,식료,아메리카노(ICE),20
2021-11-18,식료,카페라떼(HOT),2
2021-11-18,식료,카페라떼(ICE),1
2021-11-18,식료,카푸치노(HOT),3
2021-11-18,식료,바닐라라떼(HOT),6
2021-11-18,식료,바닐라라떼(ICE),6
2021-11-18,식료,카페모카(HOT),2
2021-11-18,식료,카페모카(ICE),2
2021-11-18,식료,초코라떼(HOT),2
2021-11-18,식료,초코라떼(ICE),2
2021-11-18,식료,그린티라떼(ICE) ,1
2021-11-18,식료,흑당라떼(HOT),3
2021-11-18,식료,흑당라떼(ICE),1
2021-11-18,식료,아이스티,2
2021-11-18,식료,자두주스(ICE),3
2021-11-18,식료,스위티자몽(ICE),3
2021-11-18,식료,청포도주스(ICE),6
2021-11-18,식료,아메리카노(HOT),30
2021-11-18,식료,아메리카노(ICE),43
2021-11-19,식료,카페라떼(HOT),10
2021-11-19,식료,카페라떼(ICE),5
2021-11-19,식료,카푸치노(HOT),2
2021-11-19,식료,바닐라라떼(HOT),10
2021-11-19,식료,바닐라라떼(ICE),7
2021-11-19,식료,카페모카(HOT),4
2021-11-19,식료,초코라떼(HOT),3
2021-11-19,식료,초코라떼(ICE),3
2021-11-19,식료,그린티라떼(ICE) ,1
2021-11-19,식료,흑당라떼(HOT),1
2021-11-19,식료,흑당라떼(ICE),1
2021-11-19,식료,아이스티,4
2021-11-19,식료,자두주스(ICE),3
2021-11-19,식료,스위티자몽(HOT),5
2021-11-19,식료,스위티자몽(ICE),4
2021-11-19,식료,청포도주스(ICE),10
2021-11-19,식료,아메리카노(HOT),42
2021-11-19,식료,아메리카노(ICE),50
2021-11-20,식료,카페라떼(HOT),8
2021-11-20,식료,카페라떼(ICE),6
2021-11-20,식료,카푸치노(HOT),3
2021-11-20,식료,바닐라라떼(HOT),11
2021-11-20,식료,바닐라라떼(ICE),5
2021-11-20,식료,카페모카(HOT),1
2021-11-20,식료,카페모카(ICE),3
2021-11-20,식료,초코라떼(HOT),4
2021-11-20,식료,초코라떼(ICE),2
2021-11-20,식료,그린티라떼(ICE) ,2
2021-11-20,식료,흑당라떼(HOT),2
2021-11-20,식료,흑당라떼(ICE),2
2021-11-20,식료,아이스티,3
2021-11-20,식료,자두주스(ICE),6
2021-11-20,식료,스위티자몽(HOT),2
2021-11-20,식료,스위티자몽(ICE),7
2021-11-20,식료,청포도주스(ICE),11
2021-11-20,식료,아메리카노(HOT),51
2021-11-20,식료,아메리카노(ICE),57
2021-11-21,식료,카페라떼(HOT),14
2021-11-21,식료,카페라떼(ICE),5
2021-11-21,식료,카푸치노(HOT),2
2021-11-21,식료,바닐라라떼(HOT),1
2021-11-21,식료,바닐라라떼(ICE),8
2021-11-21,식료,카페모카(HOT),4
2021-11-21,식료,카페모카(ICE),5
2021-11-21,식료,초코라떼(HOT),7
2021-11-21,식료,초코라떼(ICE),6
2021-11-21,식료,그린티라떼(HOT) ,1
2021-11-21,식료,그린티라떼(ICE) ,1
2021-11-21,식료,흑당라떼(HOT),1
2021-11-21,식료,흑당라떼(ICE),2
2021-11-21,식료,아이스티,4
2021-11-21,식료,자두주스(ICE),1
2021-11-21,식료,스위티자몽(HOT),3
2021-11-21,식료,스위티자몽(ICE),6
2021-11-21,식료,청포도주스(ICE),10
2021-11-21,식료,아메리카노(HOT),43
2021-11-21,식료,아메리카노(ICE),49
2021-11-22,식료,카페라떼(HOT),6
2021-11-22,식료,카페라떼(ICE),3
2021-11-22,식료,카푸치노(HOT),1
2021-11-22,식료,바닐라라떼(HOT),6
2021-11-22,식료,바닐라라떼(ICE),3
2021-11-22,식료,카페모카(HOT),2
2021-11-22,식료,카페모카(ICE),2
2021-11-22,식료,초코라떼(HOT),4
2021-11-22,식료,초코라떼(ICE),2
2021-11-22,식료,그린티라떼(HOT) ,2
2021-11-22,식료,흑당라떼(HOT),1
2021-11-22,식료,흑당라떼(ICE),3
2021-11-22,식료,자두주스(ICE),2
2021-11-22,식료,스위티자몽(HOT),2
2021-11-22,식료,스위티자몽(ICE),6
2021-11-22,식료,청포도주스(ICE),8
2021-11-22,식료,아메리카노(HOT),36
2021-11-22,식료,아메리카노(ICE),19
2021-11-23,식료,카페라떼(HOT),6
2021-11-23,식료,카페라떼(ICE),2
2021-11-23,식료,카푸치노(HOT),3
2021-11-23,식료,바닐라라떼(HOT),7
2021-11-23,식료,카페모카(HOT),3
2021-11-23,식료,카페모카(ICE),1
2021-11-23,식료,초코라떼(HOT),5
2021-11-23,식료,초코라떼(ICE),1
2021-11-23,식료,그린티라떼(HOT) ,1
2021-11-23,식료,그린티라떼(ICE) ,1
2021-11-23,식료,흑당라떼(HOT),2
2021-11-23,식료,흑당라떼(ICE),2
2021-11-23,식료,아이스티,2
2021-11-23,식료,자두주스(ICE),3
2021-11-23,식료,스위티자몽(HOT),1
2021-11-23,식료,청포도주스(ICE),1
2021-11-23,식료,아메리카노(HOT),36
2021-11-23,식료,아메리카노(ICE),18
2021-11-24,식료,카페라떼(HOT),10
2021-11-24,식료,카페라떼(ICE),1
2021-11-24,식료,카푸치노(HOT),2
2021-11-24,식료,바닐라라떼(HOT),7
2021-11-24,식료,바닐라라떼(ICE),3
2021-11-24,식료,카페모카(HOT),2
2021-11-24,식료,카페모카(ICE),2
2021-11-24,식료,초코라떼(HOT),4
2021-11-24,식료,그린티라떼(HOT) ,1
2021-11-24,식료,그린티라떼(ICE) ,1
2021-11-24,식료,아이스티,4
2021-11-24,식료,자두주스(ICE),2
2021-11-24,식료,스위티자몽(ICE),1
2021-11-24,식료,청포도주스(ICE),4
2021-11-24,식료,아메리카노(HOT),44
2021-11-24,식료,아메리카노(ICE),21
2021-11-25,식료,카페라떼(HOT),4
2021-11-25,식료,카페라떼(ICE),5
2021-11-25,식료,바닐라라떼(HOT),3
